"","date","month","year","doy","subembay","station","class","genus","current_species","density","biovolume","tax"
"11216",2009-04-16,4,2009,106,"LSB","32","RAPHIDOPHYCEAE","Heterosigma","Heterosigma akashiwo",3.2,9047.5,"DUFF"
"11217",2009-05-05,5,2009,125,"LSB","36","Diatom","Actinoptychus","Actinoptychus senarius",2.8,15965,"DUFF"
"11218",2009-05-05,5,2009,125,"LSB","36","Diatom","Ceratoneis","Ceratoneis closterium",20,560,"DUFF"
"11219",2009-05-05,5,2009,125,"LSB","36","Diatom","Cyclotella","Cyclotella atomus",160,15328,"DUFF"
"11220",2009-05-05,5,2009,125,"LSB","36","Diatom","Cyclotella","Cyclotella choctawhatcheeana",2.4,6381.6,"DUFF"
"11221",2009-05-05,5,2009,125,"LSB","36","Diatom","Nitzschia","Nitzschia agnita",32,2649.6,"DUFF"
"11222",2009-05-05,5,2009,125,"LSB","36","Diatom","Nitzschia","Nitzschia ligowskii",0.4,384,"DUFF"
"11223",2009-05-05,5,2009,125,"LSB","36","Diatom","Nitzschia","Nitzschia sigma",0.2,1004.8,"DUFF"
"11224",2009-05-05,5,2009,125,"LSB","36","Diatom","Thalassiosira","Thalassiosira hendeyi",0.4,15903.8,"DUFF"
"11225",2009-05-05,5,2009,125,"LSB","36","Diatom","Thalassiosira","Thalassiosira visurgis",0.8,10513.6,"DUFF"
"11226",2009-05-05,5,2009,125,"LSB","36","Cryptophyte","Hemiselmis","Hemiselmis sp.",640,18208,"DUFF"
"11227",2009-05-05,5,2009,125,"LSB","36","Cryptophyte","Leucocryptos","Leucocryptos marina",160,5520,"DUFF"
"11228",2009-05-05,5,2009,125,"LSB","36","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",1360,222496,"DUFF"
"11229",2009-05-05,5,2009,125,"LSB","36","Cryptophyte","Teleaulax","Teleaulax amphioxeia",160,57368,"DUFF"
"11230",2009-05-05,5,2009,125,"LSB","36","Dinoflagellate","Gyrodinium","Gyrodinium glaucum",0.2,1325.4,"DUFF"
"11231",2009-05-05,5,2009,125,"LSB","36","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",14483.3,25045.5,"DUFF"
"11232",2009-05-19,5,2009,139,"SPB","13","Diatom","Brockmanniella","Brockmanniella brockmannii",40,1760,"DUFF"
"11233",2009-05-19,5,2009,139,"SPB","13","Diatom","Ceratoneis","Ceratoneis closterium",2,289,"DUFF"
"11234",2009-05-19,5,2009,139,"SPB","13","Diatom","Cyclotella","Cyclotella atomus",40,2114,"DUFF"
"11235",2009-05-19,5,2009,139,"SPB","13","Diatom","Cyclotella","Cyclotella choctawhatcheeana",20,3848,"DUFF"
"11236",2009-05-19,5,2009,139,"SPB","13","Diatom","Thalassiosira","Thalassiosira eccentrica",0.2,6927,"DUFF"
"11237",2009-05-19,5,2009,139,"SPB","13","Cryptophyte","Hemiselmis","Hemiselmis sp.",60,1134,"DUFF"
"11238",2009-05-19,5,2009,139,"SPB","13","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",700,118720,"DUFF"
"11239",2009-05-19,5,2009,139,"SPB","13","Cryptophyte","Storeatula ","Storeatula major",1.2,4380.7,"DUFF"
"11240",2009-05-19,5,2009,139,"SPB","13","Cryptophyte","Teleaulax","Teleaulax amphioxeia",140,56294,"DUFF"
"11241",2009-05-19,5,2009,139,"SPB","13","Dinoflagellate","Gyrodinium","Gyrodinium estuariale",5.2,8004.6,"DUFF"
"11242",2009-05-19,5,2009,139,"SPB","13","Dinoflagellate","Minuscula","Minuscula bipes",0.4,2533.8,"DUFF"
"11243",2009-05-19,5,2009,139,"SPB","13","EUGLENOPHYTA","Eutreptiella","Eutreptiella gymnastica",0.4,174.5,"DUFF"
"11244",2009-05-19,5,2009,139,"SPB","13","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",2750,2200,"DUFF"
"11245",2009-05-19,5,2009,139,"SPB","13","PRASINOPHYTA","Pyramimonas","Pyramimonas parkeae",10,103,"DUFF"
"11246",2009-05-19,5,2009,139,"CEN","21","Diatom","Actinoptychus","Actinoptychus senarius",2.8,24046.6,"DUFF"
"11247",2009-05-19,5,2009,139,"CEN","21","Diatom","Asterionellopsis","Asterionellopsis glacialis",0.4,1440,"DUFF"
"11248",2009-05-19,5,2009,139,"CEN","21","Diatom","Brockmanniella","Brockmanniella brockmannii",1200,32160,"DUFF"
"11249",2009-05-19,5,2009,139,"CEN","21","Diatom","Ceratoneis","Ceratoneis closterium",2.8,3783.6,"DUFF"
"11250",2009-05-19,5,2009,139,"CEN","21","Diatom","Chaetoceros","Chaetoceros radicans",2,2513.2,"DUFF"
"11251",2009-05-19,5,2009,139,"CEN","21","Diatom","Chaetoceros","Chaetoceros subtilis",6,2035.8,"DUFF"
"11252",2009-05-19,5,2009,139,"CEN","21","Diatom","Cyclotella","Cyclotella atomus",400,31400,"DUFF"
"11253",2009-05-19,5,2009,139,"CEN","21","Diatom","Cyclotella","Cyclotella choctawhatcheeana",20,5026.4,"DUFF"
"11254",2009-05-19,5,2009,139,"CEN","21","Diatom","Nitzschia","Nitzschia ligowskii",0.4,53.6,"DUFF"
"11255",2009-05-19,5,2009,139,"CEN","21","Diatom","Skeletonema","Skeletonema costatum",54,9158.4,"DUFF"
"11256",2009-05-19,5,2009,139,"CEN","21","Diatom","Thalassiosira","Thalassiosira eccentrica",0.4,4241,"DUFF"
"11257",2009-05-19,5,2009,139,"CEN","21","Cryptophyte","Hemiselmis","Hemiselmis sp.",120,1472.4,"DUFF"
"11258",2009-05-19,5,2009,139,"CEN","21","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",1000,111300,"DUFF"
"11259",2009-05-19,5,2009,139,"CEN","21","Cryptophyte","Teleaulax","Teleaulax amphioxeia",240,80424,"DUFF"
"11260",2009-05-19,5,2009,139,"CEN","21","Cyanobacteria","Synechocystis","Synechocystis sp.",125,62.5,"DUFF"
"11261",2009-05-19,5,2009,139,"CEN","21","Dinoflagellate","Alexandrium","Alexandrium sp.",2,9215,"DUFF"
"11262",2009-05-19,5,2009,139,"CEN","21","Dinoflagellate","Diplosalis ","Diplosalis sp.",1.2,9817.2,"DUFF"
"11263",2009-05-19,5,2009,139,"CEN","21","Dinoflagellate","Gyrodinium","Gyrodinium fusiforme ",1.2,18750.2,"DUFF"
"11264",2009-05-19,5,2009,139,"CEN","21","Dinoflagellate","Gyrodinium","Gyrodinium glaucum",1.6,2273.4,"DUFF"
"11265",2009-05-19,5,2009,139,"CEN","21","Dinoflagellate","Gyrodinium","Gyrodinium spp.",2,1869.8,"DUFF"
"11266",2009-05-19,5,2009,139,"CEN","21","Dinoflagellate","Heterocapsa","Heterocapsa rotundata",160,10480,"DUFF"
"11267",2009-05-19,5,2009,139,"CEN","21","Dinoflagellate","Minuscula","Minuscula bipes",1.6,1985.9,"DUFF"
"11268",2009-05-19,5,2009,139,"CEN","21","Dinoflagellate","Protoperidinium","Protoperidinium conicum",0.4,1858.7,"DUFF"
"11269",2009-05-19,5,2009,139,"CEN","21","EUGLENOPHYTA","Eutreptiella","Eutreptiella eupharyngea",4.8,2975.6,"DUFF"
"11270",2009-05-19,5,2009,139,"CEN","21","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",3500,10605,"DUFF"
"11271",2009-05-19,5,2009,139,"CEN","21","PRASINOPHYTA","Pyramimonas","Pyramimonas parkeae",40,312,"DUFF"
"11272",2009-06-16,6,2009,167,"LSB","36","Diatom","Cyclotella","Cyclotella atomus",40,3140,"DUFF"
"11273",2009-06-16,6,2009,167,"LSB","36","Diatom","Guinardia","Guinardia delicatula",3.2,12816,"DUFF"
"11274",2009-06-16,6,2009,167,"LSB","36","Diatom","Thalassiosira","Thalassiosira eccentrica",4.4,46651.3,"DUFF"
"11275",2009-06-16,6,2009,167,"LSB","36","Cryptophyte","Hemiselmis","Hemiselmis sp.",2560,48724,"DUFF"
"11276",2009-06-16,6,2009,167,"LSB","36","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",400,87920,"DUFF"
"11277",2009-06-16,6,2009,167,"LSB","36","Cryptophyte","Teleaulax","Teleaulax amphioxeia",40,15416,"DUFF"
"11278",2009-06-16,6,2009,167,"LSB","36","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",12500,22250,"DUFF"
"11279",2009-06-23,6,2009,174,"SPB","15","Diatom","Actinoptychus","Actinoptychus senarius",1.6,6534.4,"DUFF"
"11280",2009-06-23,6,2009,174,"SPB","15","Diatom","Ceratoneis","Ceratoneis closterium",0.4,80,"DUFF"
"11281",2009-06-23,6,2009,174,"SPB","15","Diatom","Cyclotella","Cyclotella choctawhatcheeana",0.4,362,"DUFF"
"11282",2009-06-23,6,2009,174,"SPB","15","Diatom","Thalassiosira","Thalassiosira eccentrica",0.8,65255.5,"DUFF"
"11283",2009-06-23,6,2009,174,"SPB","15","Cryptophyte","Hemiselmis","Hemiselmis sp.",720,5256,"DUFF"
"11284",2009-06-23,6,2009,174,"SPB","15","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",500,84800,"DUFF"
"11285",2009-06-23,6,2009,174,"SPB","15","Cryptophyte","Storeatula ","Storeatula major",3.2,6017,"DUFF"
"11286",2009-06-23,6,2009,174,"SPB","15","Cryptophyte","Teleaulax","Teleaulax amphioxeia",40,16084,"DUFF"
"11287",2009-06-23,6,2009,174,"SPB","15","Cyanobacteria","Synechococcus","Synechococcus sp.",250,50,"DUFF"
"11288",2009-06-23,6,2009,174,"SPB","15","Cyanobacteria","Synechocystis","Synechocystis sp.",500,250,"DUFF"
"11289",2009-06-23,6,2009,174,"SPB","15","Dinoflagellate","Alexandrium","Alexandrium sp.",0.4,3015.8,"DUFF"
"11290",2009-06-23,6,2009,174,"SPB","15","Dinoflagellate","Diplosalis ","Diplosalis sp.",0.8,11309.4,"DUFF"
"11291",2009-06-23,6,2009,174,"SPB","15","Dinoflagellate","Gyrodinium","Gyrodinium estuariale",0.4,787,"DUFF"
"11292",2009-06-23,6,2009,174,"SPB","15","Dinoflagellate","Heterocapsa","Heterocapsa rotundata",5,3147.8,"DUFF"
"11293",2009-06-23,6,2009,174,"SPB","15","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",3.2,3021.1,"DUFF"
"11294",2009-06-23,6,2009,174,"SPB","15","Dinoflagellate","Minuscula","Minuscula bipes",0.4,1327,"DUFF"
"11295",2009-06-23,6,2009,174,"SPB","15","EUGLENOPHYTA","Eutreptiella","Eutreptiella braarudii",0.2,441.1,"DUFF"
"11296",2009-06-23,6,2009,174,"SPB","15","EUGLENOPHYTA","Eutreptiella","Eutreptiella eupharyngea",0.4,565.5,"DUFF"
"11297",2009-06-23,6,2009,174,"SPB","15","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",5000,5750,"DUFF"
"11298",2009-06-23,6,2009,174,"SPB","15","PRASINOPHYTA","Halosphaera","Halosphaera sp.",0.8,1743.5,"DUFF"
"11299",2009-07-21,7,2009,202,"LSB","32","Diatom","Brockmanniella","Brockmanniella brockmannii",20,3032,"DUFF"
"11300",2009-07-21,7,2009,202,"LSB","32","Diatom","Paralia","Paralia sulcata",1.2,1930.2,"DUFF"
"11301",2009-07-21,7,2009,202,"LSB","32","Diatom","Thalassiosira","Thalassiosira eccentrica",38.4,407138.4,"DUFF"
"11302",2009-07-21,7,2009,202,"LSB","32","Cryptophyte","Hemiselmis","Hemiselmis sp.",400,17920,"DUFF"
"11303",2009-07-21,7,2009,202,"LSB","32","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",240,33936,"DUFF"
"11304",2009-07-21,7,2009,202,"LSB","32","Cryptophyte","Teleaulax","Teleaulax amphioxeia",120,32328,"DUFF"
"11305",2009-07-21,7,2009,202,"LSB","32","Cyanobacteria","Synechocystis","Synechocystis sp.",353.3,176.6,"DUFF"
"11306",2009-07-21,7,2009,202,"LSB","32","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",5652.1,4186.3,"DUFF"
"11307",2009-08-27,8,2009,239,"SPB","15","Diatom","Ceratoneis","Ceratoneis closterium",1.2,163.2,"DUFF"
"11308",2009-08-27,8,2009,239,"SPB","15","Diatom","Coscinodiscus","Coscinodiscus marginatus",0.4,53876.7,"DUFF"
"11309",2009-08-27,8,2009,239,"SPB","15","Diatom","Cyclotella","Cyclotella atomus",40,3928,"DUFF"
"11310",2009-08-27,8,2009,239,"SPB","15","Diatom","Cyclotella","Cyclotella choctawhatcheeana",80,24128,"DUFF"
"11311",2009-08-27,8,2009,239,"SPB","15","Diatom","Nitzschia","Nitzschia ligowskii",0.8,718.2,"DUFF"
"11312",2009-08-27,8,2009,239,"SPB","15","Diatom","Thalassiosira","Thalassiosira eccentrica",2.4,21789.4,"DUFF"
"11313",2009-08-27,8,2009,239,"SPB","15","Chlorophyte","Stichococcus","Stichococcus sp.",1236.4,8778.4,"DUFF"
"11314",2009-08-27,8,2009,239,"SPB","15","Cryptophyte","Hemiselmis","Hemiselmis sp.",800,24480,"DUFF"
"11315",2009-08-27,8,2009,239,"SPB","15","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",1040,176384,"DUFF"
"11316",2009-08-27,8,2009,239,"SPB","15","Cryptophyte","Teleaulax","Teleaulax amphioxeia",20,5338,"DUFF"
"11317",2009-08-27,8,2009,239,"SPB","15","Dinoflagellate","Ceratium","Ceratium divaricatum",1.2,88946,"DUFF"
"11318",2009-08-27,8,2009,239,"SPB","15","Dinoflagellate","Dinophysis","Dinophysis acuminata",0.8,9686.4,"DUFF"
"11319",2009-08-27,8,2009,239,"SPB","15","Dinoflagellate","Gonyaulax","Gonyaulax spinifera",1.6,27896.5,"DUFF"
"11320",2009-08-27,8,2009,239,"SPB","15","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",0.4,665.8,"DUFF"
"11321",2009-08-27,8,2009,239,"SPB","15","Dinoflagellate","Minuscula","Minuscula bipes",0.4,665.8,"DUFF"
"11322",2009-08-27,8,2009,239,"SPB","15","Dinoflagellate","Phalacroma","Phalacroma oxytoxoides",0.4,1343.5,"DUFF"
"11323",2009-08-27,8,2009,239,"SPB","15","Dinoflagellate","Tripos","Tripos furca",2,169717.4,"DUFF"
"11324",2009-08-27,8,2009,239,"SPB","15","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",1060,1643,"DUFF"
"11325",2009-08-27,8,2009,239,"CEN","21","Diatom","Actinoptychus","Actinoptychus senarius",0.4,2945.2,"DUFF"
"11326",2009-08-27,8,2009,239,"CEN","21","Diatom","Ceratoneis","Ceratoneis closterium",1.6,340,"DUFF"
"11327",2009-08-27,8,2009,239,"CEN","21","Diatom","Chaetoceros","Chaetoceros subtilis",1.2,67.9,"DUFF"
"11328",2009-08-27,8,2009,239,"CEN","21","Diatom","Coscinodiscus","Coscinodiscus oculus-iridis",0.2,44530.8,"DUFF"
"11329",2009-08-27,8,2009,239,"CEN","21","Diatom","Cyclotella","Cyclotella atomus",320,37696,"DUFF"
"11330",2009-08-27,8,2009,239,"CEN","21","Diatom","Leptocylindrus","Leptocylindrus minimus",0.8,160.6,"DUFF"
"11331",2009-08-27,8,2009,239,"CEN","21","Diatom","Nitzschia","Nitzschia sigma",0.2,2323.2,"DUFF"
"11332",2009-08-27,8,2009,239,"CEN","21","Diatom","Paralia","Paralia sulcata",1.2,2102.8,"DUFF"
"11333",2009-08-27,8,2009,239,"CEN","21","Diatom","Thalassiosira","Thalassiosira eccentrica",8,7703,"DUFF"
"11334",2009-08-27,8,2009,239,"CEN","21","Diatom","Trieres","Trieres mobiliensis",0.8,2782.8,"DUFF"
"11335",2009-08-27,8,2009,239,"CEN","21","Chlorophyte","Nannochloris","Nannochloris spp.",625,875,"DUFF"
"11336",2009-08-27,8,2009,239,"CEN","21","Cryptophyte","Hemiselmis","Hemiselmis sp.",1680,75264,"DUFF"
"11337",2009-08-27,8,2009,239,"CEN","21","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",1480,125948,"DUFF"
"11338",2009-08-27,8,2009,239,"CEN","21","Cryptophyte","Teleaulax","Teleaulax amphioxeia",320,86208,"DUFF"
"11339",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Alexandrium","Alexandrium sp.",0.4,5654.7,"DUFF"
"11340",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Ceratium","Ceratium divaricatum",5.2,385432.8,"DUFF"
"11341",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Dinophysis","Dinophysis acuminata",0.8,15834,"DUFF"
"11342",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Gonyaulax","Gonyaulax digitale",1.2,26873.7,"DUFF"
"11343",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Gyrodinium","Gyrodinium glaucum",0.4,361.9,"DUFF"
"11344",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Karlodinium","Karlodinium veneficum",0.4,503.9,"DUFF"
"11345",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Kofoidinium","Kofoidinium sp.",0.8,143671.3,"DUFF"
"11346",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Minuscula","Minuscula bipes",0.4,1675.5,"DUFF"
"11347",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Phalacroma","Phalacroma oxytoxoides",0.8,2687,"DUFF"
"11348",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Polykrikos","Polykrikos schwartzii",0.8,69395.7,"DUFF"
"11349",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Protoperidinium","Protoperidinium claudicans",6,134368.2,"DUFF"
"11350",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Protoperidinium","Protoperidinium steinii",2.4,4925.9,"DUFF"
"11351",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Pyrophacus","Pyrophacus horologium",1.2,98934.6,"DUFF"
"11352",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Scrippsiella","Scrippsiella trochoidea",2.4,4523.8,"DUFF"
"11353",2009-08-27,8,2009,239,"CEN","21","Dinoflagellate","Tripos","Tripos furca",4.4,373378.3,"DUFF"
"11354",2009-08-27,8,2009,239,"CEN","21","PRASINOPHYTA","Pyramimonas","Pyramimonas parkeae",480,18864,"DUFF"
"11355",2009-08-27,8,2009,239,"CEN","21","PRASINOPHYTA","Pyramimonas","Pyramimonas spp.",0.2,292,"DUFF"
"11356",2009-08-27,8,2009,239,"LSB","32","Diatom","Actinoptychus","Actinoptychus senarius",0.4,1361.8,"DUFF"
"11357",2009-08-27,8,2009,239,"LSB","32","Diatom","Ceratoneis","Ceratoneis closterium",40,1440,"DUFF"
"11358",2009-08-27,8,2009,239,"LSB","32","Diatom","Chaetoceros","Chaetoceros subtilis",14.4,1810.8,"DUFF"
"11359",2009-08-27,8,2009,239,"LSB","32","Diatom","Coscinodiscus","Coscinodiscus oculus-iridis",0.2,32571.1,"DUFF"
"11360",2009-08-27,8,2009,239,"LSB","32","Diatom","Cyclotella","Cyclotella atomus",6560,297824,"DUFF"
"11361",2009-08-27,8,2009,239,"LSB","32","Diatom","Cyclotella","Cyclotella choctawhatcheeana",240,27144,"DUFF"
"11362",2009-08-27,8,2009,239,"LSB","32","Diatom","Leptocylindrus","Leptocylindrus minimus",0.4,172.8,"DUFF"
"11363",2009-08-27,8,2009,239,"LSB","32","Diatom","Paralia","Paralia sulcata",2.4,3392.9,"DUFF"
"11364",2009-08-27,8,2009,239,"LSB","32","Diatom","Skeletonema","Skeletonema costatum",28.8,3392.6,"DUFF"
"11365",2009-08-27,8,2009,239,"LSB","32","Diatom","Thalassiosira","Thalassiosira eccentrica",0.4,4241,"DUFF"
"11366",2009-08-27,8,2009,239,"LSB","32","Chlorophyte","Nannochloris","Nannochloris spp.",30500,70150,"DUFF"
"11367",2009-08-27,8,2009,239,"LSB","32","Cryptophyte","Hemiselmis","Hemiselmis sp.",2080,52832,"DUFF"
"11368",2009-08-27,8,2009,239,"LSB","32","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",640,108544,"DUFF"
"11369",2009-08-27,8,2009,239,"LSB","32","Cryptophyte","Teleaulax","Teleaulax amphioxeia",5,1347,"DUFF"
"11370",2009-08-27,8,2009,239,"LSB","32","Dinoflagellate","Karenia","Karenia mikimotoi",0.8,2836.2,"DUFF"
"11371",2009-08-27,8,2009,239,"LSB","32","PRASINOPHYTA","Pyramimonas","Pyramimonas parkeae",160,9056,"DUFF"
"11372",2009-09-22,9,2009,265,"SPB","13","Diatom","Actinoptychus","Actinoptychus senarius",1.6,14189.3,"DUFF"
"11373",2009-09-22,9,2009,265,"SPB","13","Diatom","Brockmanniella","Brockmanniella brockmannii",480,28272,"DUFF"
"11374",2009-09-22,9,2009,265,"SPB","13","Diatom","Ceratoneis","Ceratoneis closterium",1.2,450,"DUFF"
"11375",2009-09-22,9,2009,265,"SPB","13","Diatom","Coscinodiscus","Coscinodiscus oculus-iridis",0.2,86008,"DUFF"
"11376",2009-09-22,9,2009,265,"SPB","13","Diatom","Cyclotella","Cyclotella atomus",40,3928,"DUFF"
"11377",2009-09-22,9,2009,265,"SPB","13","Diatom","Cyclotella","Cyclotella choctawhatcheeana",20.8,6934.5,"DUFF"
"11378",2009-09-22,9,2009,265,"SPB","13","Diatom","Pleurosigma","Pleurosigma salinarum",2,48600,"DUFF"
"11379",2009-09-22,9,2009,265,"SPB","13","Diatom","Pseudonitzschia","Pseudo-nitzschia delicatissima",1.6,416.2,"DUFF"
"11380",2009-09-22,9,2009,265,"SPB","13","Diatom","Thalassiosira","Thalassiosira eccentrica",1.6,26585.9,"DUFF"
"11381",2009-09-22,9,2009,265,"SPB","13","Chlorophyte","Nannochloris","Nannochloris spp.",1875,2650,"DUFF"
"11382",2009-09-22,9,2009,265,"SPB","13","Cryptophyte","Hemiselmis","Hemiselmis sp.",1600,19680,"DUFF"
"11383",2009-09-22,9,2009,265,"SPB","13","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",720,122112,"DUFF"
"11384",2009-09-22,9,2009,265,"SPB","13","Dinoflagellate","Alexandrium","Alexandrium sp.",0.4,2010.6,"DUFF"
"11385",2009-09-22,9,2009,265,"SPB","13","Dinoflagellate","Ceratium","Ceratium divaricatum",2.4,177892.1,"DUFF"
"11386",2009-09-22,9,2009,265,"SPB","13","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",1.6,9731.1,"DUFF"
"11387",2009-09-22,9,2009,265,"SPB","13","Dinoflagellate","Kofoidinium","Kofoidinium sp.",1.6,131912.8,"DUFF"
"11388",2009-09-22,9,2009,265,"SPB","13","Dinoflagellate","Phalacroma","Phalacroma oxytoxoides",0.4,1343.5,"DUFF"
"11389",2009-09-22,9,2009,265,"SPB","13","Dinoflagellate","Prorocentrum","Prorocentrum micans",0.4,3345,"DUFF"
"11390",2009-09-22,9,2009,265,"SPB","13","Dinoflagellate","Protoperidinium","Protoperidinium sp.",1.2,16964.1,"DUFF"
"11391",2009-09-22,9,2009,265,"SPB","13","Dinoflagellate","Pyrophacus","Pyrophacus horologium",0.4,3272.4,"DUFF"
"11392",2009-09-22,9,2009,265,"SPB","13","Dinoflagellate","Scrippsiella","Scrippsiella trochoidea",0.4,1675.5,"DUFF"
"11393",2009-09-22,9,2009,265,"SPB","13","Dinoflagellate","Tripos","Tripos furca",2,169717.4,"DUFF"
"11394",2009-09-22,9,2009,265,"CEN","18","Diatom","Actinoptychus","Actinoptychus senarius",0.8,4561.5,"DUFF"
"11395",2009-09-22,9,2009,265,"CEN","18","Diatom","Coscinodiscus","Coscinodiscus marginatus",0.4,7741.3,"DUFF"
"11396",2009-09-22,9,2009,265,"CEN","18","Diatom","Coscinodiscus","Coscinodiscus oculus-iridis",2,535005,"DUFF"
"11397",2009-09-22,9,2009,265,"CEN","18","Diatom","Cyclotella","Cyclotella atomus",140,10990,"DUFF"
"11398",2009-09-22,9,2009,265,"CEN","18","Diatom","Cyclotella","Cyclotella choctawhatcheeana",40,18848,"DUFF"
"11399",2009-09-22,9,2009,265,"CEN","18","Diatom","Guinardia","Guinardia striata",0.4,8270,"DUFF"
"11400",2009-09-22,9,2009,265,"CEN","18","Diatom","Leptocylindrus","Leptocylindrus danicus",2,7238,"DUFF"
"11401",2009-09-22,9,2009,265,"CEN","18","Diatom","Leptocylindrus","Leptocylindrus minimus",2,706.8,"DUFF"
"11402",2009-09-22,9,2009,265,"CEN","18","Diatom","Paralia","Paralia sulcata",1.6,2573.6,"DUFF"
"11403",2009-09-22,9,2009,265,"CEN","18","Diatom","Pleurosigma","Pleurosigma salinarum",2.8,39746,"DUFF"
"11404",2009-09-22,9,2009,265,"CEN","18","Diatom","Pleurosigma","Pleurosigma strigosum",0.2,1309,"DUFF"
"11405",2009-09-22,9,2009,265,"CEN","18","Diatom","Pseudonitzschia","Pseudo-nitzschia delicatissima",1.6,462.4,"DUFF"
"11406",2009-09-22,9,2009,265,"CEN","18","Diatom","Rhizosolenia","Rhizosolenia setigera",0.2,12256.6,"DUFF"
"11407",2009-09-22,9,2009,265,"CEN","18","Diatom","Skeletonema","Skeletonema costatum",5.2,1283.4,"DUFF"
"11408",2009-09-22,9,2009,265,"CEN","18","Diatom","Thalassiosira","Thalassiosira angulata",0.4,1824.6,"DUFF"
"11409",2009-09-22,9,2009,265,"CEN","18","Diatom","Thalassiosira","Thalassiosira eccentrica",0.8,9650.7,"DUFF"
"11410",2009-09-22,9,2009,265,"CEN","18","Diatom","Thalassiosira","Thalassiosira hendeyi",0.4,15707.5,"DUFF"
"11411",2009-09-22,9,2009,265,"CEN","18","Diatom","Thalassiosira","Thalassiosira spp.",0.2,11624.8,"DUFF"
"11412",2009-09-22,9,2009,265,"CEN","18","Cryptophyte","Hemiselmis","Hemiselmis sp.",2040,54264,"DUFF"
"11413",2009-09-22,9,2009,265,"CEN","18","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",120,21936,"DUFF"
"11414",2009-09-22,9,2009,265,"CEN","18","Dinoflagellate","Ceratium","Ceratium divaricatum",54.2,3878394.8,"DUFF"
"11415",2009-09-22,9,2009,265,"CEN","18","Dinoflagellate","Dinophysis","Dinophysis acuminata",0.2,3958.3,"DUFF"
"11416",2009-09-22,9,2009,265,"CEN","18","Dinoflagellate","Gonyaulax","Gonyaulax spinifera",13.6,269163.7,"DUFF"
"11417",2009-09-22,9,2009,265,"CEN","18","Dinoflagellate","Gyrodinium","Gyrodinium glaucum",1.6,4906.3,"DUFF"
"11418",2009-09-22,9,2009,265,"CEN","18","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",3.2,3309.4,"DUFF"
"11419",2009-09-22,9,2009,265,"CEN","18","Dinoflagellate","Kofoidinium","Kofoidinium sp.",0.2,22618.8,"DUFF"
"11420",2009-09-22,9,2009,265,"CEN","18","Dinoflagellate","Phalacroma","Phalacroma oxytoxoides",0.2,671.7,"DUFF"
"11421",2009-09-22,9,2009,265,"CEN","18","Dinoflagellate","Polykrikos","Polykrikos schwartzii",0.2,50888.1,"DUFF"
"11422",2009-09-22,9,2009,265,"CEN","18","Dinoflagellate","Prorocentrum","Prorocentrum gracile",3.2,5549.1,"DUFF"
"11423",2009-09-22,9,2009,265,"CEN","18","Dinoflagellate","Prorocentrum","Prorocentrum micans",0.8,10992.7,"DUFF"
"11424",2009-09-22,9,2009,265,"CEN","18","Dinoflagellate","Protoperidinium","Protoperidinium conicum",2,157474.5,"DUFF"
"11425",2009-09-22,9,2009,265,"CEN","18","Dinoflagellate","Protoperidinium","Protoperidinium steinii",0.8,4460.1,"DUFF"
